,EE_afrr_up_activ,EE_afrr_down_activ,LV_afrr_up_activ,LV_afrr_down_activ,LT_afrr_up_activ,LT_afrr_down_activ,EE_afrr_up_min_bid,EE_afrr_up_max_bid,EE_afrr_down_min_bid,EE_afrr_down_max_bid,LV_afrr_up_min_bid,LV_afrr_up_max_bid,LV_afrr_down_min_bid,LV_afrr_down_max_bid,LT_afrr_up_min_bid,LT_afrr_up_max_bid,LT_afrr_down_min_bid,LT_afrr_down_max_bid,EE_afrr_up_price,EE_afrr_down_price,LV_afrr_up_price,LV_afrr_down_price,LT_afrr_up_price,LT_afrr_down_price,EE_procur_FCR_price,EE_procur_afrr_up_price,EE_procur_afrr_down_price,EE_procur_mfrr_up_price,EE_procur_mfrr_down_price,LV_procur_FCR_price,LV_procur_afrr_up_price,LV_procur_afrr_down_price,LV_procur_mfrr_up_price,LV_procur_mfrr_down_price,LT_procur_FCR_price,LT_procur_afrr_up_price,LT_procur_afrr_down_price,LT_procur_mfrr_up_price,LT_procur_mfrr_down_price,EE_procur_FCR_vol,EE_procur_afrr_up_vol,EE_procur_afrr_down_vol,EE_procur_mfrr_up_vol,EE_procur_mfrr_down_vol,LV_procur_FCR_vol,LV_procur_afrr_up_vol,LV_procur_afrr_down_vol,LV_procur_mfrr_up_vol,LV_procur_mfrr_down_vol,LT_procur_FCR_vol,LT_procur_afrr_up_vol,LT_procur_afrr_down_vol,LT_procur_mfrr_up_vol,LT_procur_mfrr_down_vol,EE_imb_MW,LV_imb_MW,LT_imb_MW,EE_mfrr_SA_up_activ,EE_mfrr_SA_down_activ,LV_mfrr_SA_up_activ,LV_mfrr_SA_down_activ,LT_mfrr_SA_up_activ,LT_mfrr_SA_down_activ,EE_mfrr_SA_up_min_bid,EE_mfrr_SA_up_max_bid,EE_mfrr_SA_down_min_bid,EE_mfrr_SA_down_max_bid,LV_mfrr_SA_up_min_bid,LV_mfrr_SA_up_max_bid,LV_mfrr_SA_down_min_bid,LV_mfrr_SA_down_max_bid,LT_mfrr_SA_up_min_bid,LT_mfrr_SA_up_max_bid,LT_mfrr_SA_down_min_bid,LT_mfrr_SA_down_max_bid,EE_mfrr_SA_up_vol,EE_mfrr_SA_down_vol,LV_mfrr_SA_up_vol,LV_mfrr_SA_down_vol,LT_mfrr_SA_up_vol,LT_mfrr_SA_down_vol,EE_up_sa_cbmp,EE_up_da_cbmp,EE_down_sa_cbmp,EE_down_da_cbmp,LV_up_sa_cbmp,LV_up_da_cbmp,LV_down_sa_cbmp,LV_down_da_cbmp,LT_up_sa_cbmp,LT_up_da_cbmp,LT_down_sa_cbmp,LT_down_da_cbmp,EE_dsb,LV_dsb,LT_dsb,10YLT-1001A0008Q_DA_eurmwh
2025-02-27 22:15:00,0.282,1.28,,,2.22,0.0,400.0,927.0,-237.0,20.0,179.2,285.99,60.44,63.62,0.0,900.0,-300.0,10.44,400.32,-70.8,,,900.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.643,1.341,-3.573,0.0,9.75,0.0,16.0,0.0,0.25,165.21,743.21,13.4,40.0,140.05,285.99,60.44,63.62,0.0,489.5,0.0,59.0,18.0,103.0,73.0,64.0,720.0,447.0,13.4,0.0,13.4,0.0,13.4,140.05,13.4,140.05,13.4,,13.4,,-1.0,-1.0,-1.0,211.32
2025-02-27 22:30:00,0.0,2.5,,,0.0,2.38,400.0,400.0,20.0,20.0,179.2,285.99,60.44,63.62,0.0,900.0,-300.0,10.44,0.0,20.0,,,0.0,-300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.447,-4.526,14.983,0.0,0.0,0.0,6.75,0.0,0.0,165.21,743.21,13.4,40.0,140.05,285.99,60.44,63.62,0.0,489.5,0.0,59.0,18.0,103.0,73.0,64.0,720.0,447.0,60.44,0.0,60.44,0.0,60.44,,60.44,,60.44,,60.44,,-1.0,-1.0,1.0,211.32
2025-02-27 22:45:00,0.0,2.75,,,0.0,2.5,400.0,927.0,-237.0,20.0,179.2,285.99,60.44,63.62,0.0,900.0,-300.0,10.44,0.0,-237.0,,,0.0,-300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.975,9.883,16.54,0.0,0.0,0.0,4.5,0.0,0.0,165.21,743.21,13.4,40.0,140.05,285.99,60.44,63.62,0.0,489.5,0.0,59.0,18.0,103.0,73.0,64.0,720.0,447.0,60.44,0.0,60.44,0.0,60.44,,60.44,,60.44,,60.44,,-1.0,-1.0,1.0,211.32
2025-02-27 23:00:00,1.769,0.487,,,2.4,0.02,400.0,400.0,20.0,20.0,179.2,285.99,60.44,63.62,0.0,900.0,-300.0,10.44,399.98,19.98,,,900.0,-300.0,51.39,,,8.09,18.0,51.39,,,8.09,18.0,51.39,,,8.09,18.0,0.0,,,184.0,9.0,29.0,,,55.0,55.0,0.0,,,492.0,440.0,7.95,0.954,-4.363,0.0,4.25,0.0,21.0,0.0,0.0,165.21,743.21,13.4,45.54,140.05,285.99,60.44,63.62,0.0,489.5,0.0,59.0,18.0,103.0,90.0,84.0,601.0,447.0,45.54,0.0,45.54,0.0,45.54,,45.54,,45.54,,45.54,,-1.0,1.0,-1.0,283.05
2025-02-27 23:15:00,1.956,0.0,,,1.25,0.32,400.0,927.0,-237.0,20.0,179.2,285.99,60.44,63.62,0.0,900.0,-300.0,10.44,584.54,0.0,,,900.0,-300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.859,3.584,-2.373,0.0,0.0,0.0,20.75,0.0,0.0,165.21,743.21,13.4,45.21,140.05,285.99,60.44,63.62,0.0,489.5,0.0,59.0,18.0,103.0,90.0,84.0,601.0,447.0,60.44,0.0,60.44,0.0,60.44,129.0,60.44,129.0,60.44,,60.44,,-1.0,-1.0,-1.0,283.05
2025-02-27 23:30:00,0.0,2.196,,,0.0,2.5,400.0,927.0,20.0,20.0,179.2,285.99,60.44,63.62,0.0,0.0,0.0,0.0,0.0,20.0,,,0.0,-300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.061,7.939,6.728,0.0,0.0,0.0,15.75,0.0,0.0,165.21,743.21,13.4,45.41,140.05,285.99,60.44,63.62,0.0,489.5,0.0,59.0,18.0,103.0,90.0,84.0,601.0,447.0,60.44,0.0,60.44,0.0,60.44,,60.44,,60.44,,60.44,,-1.0,-1.0,1.0,283.05
2025-02-27 23:45:00,0.0,2.5,,,0.05,0.98,400.0,927.0,20.0,20.0,179.2,285.99,60.44,63.62,0.0,0.0,0.0,0.0,0.0,20.0,,,750.0,-300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.788,7.517,7.793,0.0,0.0,0.0,17.25,0.0,0.0,165.21,743.21,13.4,45.43,140.05,285.99,60.44,63.62,0.0,489.5,0.0,59.0,18.0,103.0,90.0,84.0,601.0,447.0,60.44,0.0,60.44,0.0,60.44,,60.44,,60.44,,60.44,,-1.0,-1.0,1.0,283.05
2025-02-28 00:00:00,2.107,0.117,,,2.35,0.0,400.0,400.0,20.0,20.0,179.2,179.2,60.44,60.44,0.0,900.0,-300.0,10.44,399.94,19.91,,,900.0,0.0,51.39,,,8.09,18.0,51.39,,,8.09,18.0,51.39,,,8.09,18.0,0.0,,,184.0,9.0,29.0,,,55.0,55.0,0.0,,,492.0,440.0,6.625,-5.919,0.383,0.0,9.75,0.0,13.75,0.0,0.0,166.69,743.21,13.52,44.83,140.05,285.99,60.44,60.44,0.0,489.5,0.0,75.0,18.0,88.0,73.0,55.0,601.0,447.0,13.52,0.0,13.52,0.0,13.52,,13.52,,13.52,,13.52,,-1.0,-1.0,1.0,200.01
2025-02-28 00:15:00,2.649,0.0,,,1.62,0.0,400.0,927.0,20.0,20.0,179.2,179.2,60.44,60.44,0.0,900.0,-300.0,10.44,878.99,0.0,,,900.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.244,-3.788,0.238,0.0,9.5,0.0,13.75,0.0,0.0,166.69,743.21,13.52,44.98,140.05,285.99,60.44,60.44,0.0,489.5,0.0,75.0,18.0,88.0,73.0,55.0,601.0,447.0,13.52,0.0,13.52,0.0,13.52,,13.52,,13.52,,13.52,,-1.0,-1.0,1.0,200.01
2025-02-28 00:30:00,0.004,1.711,,,0.0,1.72,400.0,400.0,20.0,20.0,179.2,179.2,60.44,60.44,0.0,900.0,-300.0,10.44,445.0,20.0,,,0.0,-300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.949,-0.902,5.088,0.0,0.0,0.0,11.25,0.0,0.0,166.69,743.21,13.52,45.49,140.05,285.99,60.44,60.44,0.0,489.5,0.0,75.0,18.0,88.0,73.0,55.0,601.0,447.0,60.44,0.0,60.44,0.0,60.44,,60.44,,60.44,,60.44,,-1.0,-1.0,1.0,200.01
2025-02-28 00:45:00,0.0,2.304,,,0.0,2.42,400.0,927.0,20.0,20.0,179.2,179.2,60.44,60.44,0.0,900.0,-300.0,10.44,0.0,20.0,,,0.0,-300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.546,-1.6,7.065,0.0,0.0,0.0,3.75,0.0,0.0,166.69,743.21,13.52,45.48,140.05,285.99,60.44,60.44,0.0,489.5,0.0,75.0,18.0,88.0,163.0,55.0,601.0,447.0,60.44,0.0,60.44,0.0,60.44,,60.44,,60.44,,60.44,,-1.0,1.0,1.0,200.01
2025-02-28 01:00:00,1.584,0.112,,,3.75,0.22,400.0,400.0,-237.0,20.0,155.34,155.34,26.72,26.72,0.0,900.0,-300.0,10.44,400.11,-183.93,,,135.0,-300.0,34.66,,,13.45,19.4,34.66,,,13.45,19.4,34.66,,,13.45,19.4,0.0,,,184.0,8.0,29.0,,,55.0,55.0,0.0,,,492.0,440.0,1.288,-7.292,-0.968,0.0,0.25,0.0,10.0,0.0,0.0,167.8,743.21,13.61,40.0,135.79,290.21,26.72,28.13,0.0,489.5,0.0,75.0,31.0,86.0,64.0,73.0,601.0,447.0,26.72,0.0,26.72,0.0,26.72,,26.72,,26.72,,26.72,,-1.0,1.0,-1.0,177.79
2025-02-28 01:15:00,1.75,0.0,,,4.1,0.0,400.0,400.0,20.0,20.0,155.34,155.34,26.72,26.72,0.0,900.0,-300.0,10.44,400.0,0.0,,,135.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.57,-3.405,0.905,0.0,0.25,0.0,10.5,0.0,0.0,167.8,743.21,13.61,40.0,135.79,290.21,26.72,28.13,0.0,489.5,0.0,75.0,31.0,86.0,64.0,73.0,601.0,447.0,26.72,0.0,26.72,0.0,26.72,,26.72,,26.72,,26.72,,-1.0,1.0,1.0,177.79
2025-02-28 01:30:00,1.206,0.016,,,0.2,1.23,400.0,400.0,20.0,20.0,155.34,155.34,26.72,26.72,0.0,900.0,-300.0,10.44,399.85,19.38,,,135.0,-300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.425,-2.436,3.738,0.0,0.25,0.0,1.0,0.0,0.0,167.8,743.21,-11.0,40.0,135.79,290.21,26.72,28.13,0.0,489.5,0.0,75.0,31.0,87.0,64.0,73.0,601.0,447.0,26.72,0.0,26.72,0.0,26.72,,26.72,,26.72,,26.72,,-1.0,1.0,1.0,177.79
2025-02-28 01:45:00,0.0,1.604,,,0.0,2.45,400.0,400.0,20.0,20.0,155.34,155.34,26.72,26.72,0.0,900.0,-300.0,10.44,0.0,20.01,,,0.0,-300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.042,-0.68,6.563,0.0,0.0,0.0,0.0,2.75,0.0,167.8,743.21,13.61,40.0,135.79,290.21,26.72,28.13,0.0,489.5,0.0,75.0,30.0,86.0,64.0,73.0,601.0,447.0,129.0,0.0,129.0,0.0,129.0,,129.0,,129.0,,129.0,,-1.0,1.0,1.0,177.79
2025-02-28 02:00:00,0.0,1.317,,,0.0,2.48,400.0,400.0,-273.0,20.0,155.34,155.34,26.72,26.72,0.0,900.0,-300.0,10.44,0.0,14.08,,,0.0,-300.0,34.66,,,13.45,18.0,34.66,,,13.45,18.0,34.66,,,13.45,18.0,0.0,,,184.0,9.0,29.0,,,55.0,55.0,0.0,,,492.0,440.0,2.04,-3.433,4.188,0.0,0.0,0.0,0.0,3.0,0.0,168.35,743.21,13.65,40.0,135.79,290.21,26.72,28.13,0.0,489.5,0.0,75.0,45.0,81.0,64.0,73.0,601.0,447.0,129.0,0.0,129.0,0.0,129.0,,129.0,,129.0,,129.0,,-1.0,1.0,1.0,125.88
2025-02-28 02:15:00,0.0,1.107,,,0.0,1.05,400.0,400.0,20.0,20.0,155.34,155.34,26.72,26.72,0.0,900.0,-300.0,10.44,0.0,19.99,,,0.0,-300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.795,-2.356,5.625,0.0,0.25,0.0,3.25,0.0,0.0,168.35,743.21,13.65,40.0,135.79,290.21,26.72,28.13,0.0,489.5,0.0,75.0,45.0,81.0,64.0,73.0,601.0,447.0,26.72,0.0,26.72,0.0,26.72,,26.72,,26.72,,26.72,,-1.0,1.0,1.0,125.88
2025-02-28 02:30:00,0.0,1.971,,,0.0,2.4,400.0,927.0,-273.0,20.0,155.34,155.34,26.72,26.72,0.0,900.0,-300.0,10.44,0.0,-245.6,,,0.0,-300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.278,-1.496,8.43,0.0,0.25,0.0,2.75,0.0,0.0,168.35,743.21,13.65,40.0,135.79,290.21,26.72,28.13,0.0,489.5,0.0,75.0,45.0,81.0,64.0,73.0,601.0,447.0,26.72,0.0,26.72,0.0,26.72,,26.72,,26.72,,26.72,,-1.0,1.0,1.0,125.88
2025-02-28 02:45:00,0.0,1.75,,,0.0,2.48,400.0,927.0,20.0,20.0,155.34,155.34,26.72,26.72,0.0,900.0,-300.0,10.44,0.0,20.0,,,0.0,-300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.688,-1.236,10.773,0.0,0.25,0.0,1.75,0.0,0.0,168.35,743.21,13.65,40.0,135.79,290.21,26.72,28.13,0.0,489.5,0.0,75.0,45.0,81.0,64.0,73.0,601.0,447.0,26.72,0.0,26.72,0.0,26.72,,26.72,,26.72,,26.72,,-1.0,1.0,1.0,125.88
2025-02-28 03:00:00,1.3,0.121,,,0.0,2.5,400.0,927.0,-273.0,20.0,155.34,155.34,26.72,26.72,0.0,900.0,-300.0,10.44,569.36,-66.03,,,0.0,-300.0,34.66,,,13.45,18.0,34.66,,,13.45,18.0,34.66,,,13.45,18.0,0.0,,,184.0,9.0,29.0,,,55.0,55.0,0.0,,,492.0,440.0,-0.981,-1.959,16.998,0.0,0.0,0.0,0.0,2.0,0.0,159.38,743.21,13.65,40.0,135.79,290.21,26.72,28.13,0.0,489.5,0.0,75.0,44.0,81.0,64.0,73.0,601.0,447.0,129.0,0.0,129.0,0.0,129.0,,129.0,,129.0,,129.0,,1.0,1.0,1.0,109.38
2025-02-28 03:15:00,0.768,0.0,,,0.0,2.42,400.0,927.0,20.0,20.0,155.34,155.34,26.72,26.72,0.0,900.0,-300.0,10.44,405.99,0.0,,,0.0,-300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.321,-2.121,18.888,0.0,0.25,0.0,11.0,0.0,0.0,159.38,743.21,13.65,40.0,135.79,290.21,26.72,28.13,0.0,489.5,0.0,75.0,45.0,81.0,64.0,73.0,601.0,447.0,26.72,0.0,26.72,0.0,26.72,,26.72,,26.72,,26.72,,1.0,1.0,1.0,109.38
2025-02-28 03:30:00,0.448,0.388,,,3.62,0.12,400.0,927.0,20.0,20.0,155.34,155.34,26.72,26.72,0.0,900.0,-300.0,10.44,399.8,20.0,,,135.0,-300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.037,-2.568,17.375,0.0,2.75,0.0,18.25,0.0,0.0,159.38,743.21,13.65,40.0,135.79,290.21,26.72,28.13,0.0,489.5,0.0,75.0,45.0,81.0,64.0,73.0,601.0,447.0,15.47,0.0,15.47,0.0,15.47,,15.47,,15.47,,15.47,,-1.0,1.0,1.0,109.38
2025-02-28 03:45:00,0.0,1.422,,,4.35,0.0,400.0,927.0,20.0,20.0,155.34,155.34,26.72,26.72,0.0,900.0,-300.0,10.44,0.0,20.0,,,135.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.192,-2.892,18.26,0.0,2.25,0.0,18.25,0.0,0.0,159.38,743.21,13.65,40.0,135.79,290.21,26.72,28.13,0.0,489.5,0.0,75.0,45.0,81.0,64.0,73.0,601.0,447.0,14.72,0.0,14.72,0.0,14.72,,14.72,,14.72,,14.72,,-1.0,1.0,1.0,109.38
2025-02-28 04:00:00,0.0,1.508,,,0.28,1.0,400.0,400.0,20.0,20.0,155.34,155.34,26.72,26.72,0.0,900.0,-300.0,10.44,0.0,20.0,,,135.0,-300.0,34.66,,,13.45,18.0,34.66,,,13.45,18.0,34.66,,,13.45,18.0,0.0,,,184.0,9.0,29.0,,,55.0,55.0,0.0,,,492.0,440.0,2.408,-2.152,16.373,0.0,0.0,0.0,12.75,0.0,0.0,160.25,743.21,13.65,20.0,135.79,290.21,26.72,28.13,0.0,489.5,0.0,75.0,46.0,80.0,64.0,73.0,601.0,447.0,26.72,0.0,26.72,0.0,26.72,,26.72,,26.72,,26.72,,-1.0,1.0,1.0,110.25
2025-02-28 04:15:00,0.068,0.246,,,0.5,0.15,400.0,400.0,20.0,20.0,155.34,155.34,26.72,26.72,0.0,900.0,-300.0,10.44,398.68,19.96,,,135.0,-250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.626,-2.39,13.733,0.0,0.0,0.0,12.25,0.0,0.0,160.25,743.21,13.65,20.0,135.79,290.21,26.72,28.13,0.0,489.5,0.0,75.0,46.0,80.0,64.0,73.0,601.0,447.0,26.72,0.0,26.72,0.0,26.72,,26.72,,26.72,,26.72,,-1.0,1.0,1.0,110.25
2025-02-28 04:30:00,0.001,0.436,,,3.52,0.0,400.0,400.0,20.0,20.0,155.34,155.34,26.72,26.72,0.0,900.0,-300.0,10.44,440.0,19.98,,,135.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.058,-2.687,10.533,0.0,0.0,0.0,12.5,0.0,0.0,160.25,743.21,13.65,20.0,135.79,290.21,26.72,28.13,0.0,489.5,0.0,75.0,46.0,80.0,64.0,73.0,601.0,451.0,26.72,0.0,26.72,0.0,26.72,,26.72,,26.72,,26.72,,-1.0,1.0,1.0,110.25
2025-02-28 04:45:00,0.0,0.876,,,5.75,0.0,400.0,927.0,20.0,20.0,155.34,155.34,26.72,26.72,0.0,900.0,-300.0,10.44,0.0,19.99,,,135.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.078,-4.21,9.498,0.0,0.0,0.0,12.75,0.0,0.0,160.25,743.21,13.65,20.0,135.79,290.21,26.72,28.13,0.0,489.5,0.0,75.0,46.0,80.0,64.0,73.0,601.0,451.0,26.72,0.0,26.72,0.0,26.72,,26.72,,26.72,,26.72,,-1.0,1.0,1.0,110.25
2025-02-28 05:00:00,0.0,1.748,,,0.65,1.72,400.0,927.0,20.0,20.0,155.34,290.21,26.72,28.13,0.0,900.0,-300.0,10.44,0.0,20.0,,,900.0,-300.0,34.66,,,13.45,18.0,34.66,,,13.45,18.0,34.66,,,13.45,18.0,0.0,,,184.0,9.0,29.0,,,55.0,55.0,0.0,,,492.0,440.0,5.46,0.241,19.275,0.0,0.0,0.0,5.5,0.0,0.0,168.54,743.21,13.67,20.0,135.79,290.21,26.72,28.13,0.0,489.5,-9.7,75.0,44.0,78.0,64.0,73.0,523.0,452.0,26.72,0.0,26.72,0.0,26.72,,26.72,,26.72,,26.72,,-1.0,1.0,1.0,112.26
2025-02-28 05:15:00,0.0,1.631,,,0.25,1.65,400.0,927.0,20.0,20.0,155.34,290.21,26.72,28.13,0.0,900.0,-300.0,10.44,0.0,20.0,,,900.0,-300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.027,-1.841,21.713,0.0,0.0,0.0,6.5,0.0,0.0,168.54,743.21,13.67,20.0,135.79,290.21,26.72,28.13,0.0,489.5,-9.7,75.0,44.0,78.0,64.0,73.0,523.0,451.0,26.72,0.0,26.72,0.0,26.72,13.67,26.72,13.67,26.72,,26.72,,-1.0,1.0,1.0,112.26
2025-02-28 05:30:00,0.243,0.81,,,2.5,0.0,400.0,927.0,20.0,20.0,155.34,290.21,26.72,28.13,0.0,900.0,-300.0,10.44,400.53,20.0,,,900.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.264,-5.82,3.675,0.0,0.0,0.0,13.25,0.0,0.0,168.54,743.21,13.67,20.0,135.79,290.21,26.72,28.13,0.0,489.5,-9.7,75.0,44.0,78.0,64.0,73.0,523.0,451.0,26.72,0.0,26.72,13.67,26.72,,26.72,,26.72,,26.72,,-1.0,1.0,1.0,112.26
2025-02-28 05:45:00,0.942,0.278,,,2.5,0.0,400.0,927.0,20.0,20.0,155.34,290.21,26.72,28.13,0.0,900.0,-300.0,10.44,708.41,20.0,,,900.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.371,-8.007,0.51,0.0,0.0,0.0,11.75,0.0,0.0,168.54,743.21,13.67,20.0,135.79,290.21,26.72,28.13,0.0,489.5,-9.7,75.0,44.0,78.0,64.0,73.0,523.0,452.0,26.72,0.0,26.72,0.0,26.72,,26.72,,26.72,,26.72,,-1.0,1.0,1.0,112.26
2025-02-28 06:00:00,0.0,1.742,,,0.08,2.42,400.0,927.0,20.0,20.0,155.34,290.21,26.72,28.13,0.0,900.0,-300.0,99.0,0.0,20.0,,,135.0,-300.0,34.66,,,13.45,18.0,34.66,,,13.45,18.0,34.66,,,13.45,18.0,0.0,,,184.0,9.0,29.0,,,55.0,55.0,0.0,,,492.0,440.0,12.39,14.509,29.848,0.0,4.25,0.0,0.0,0.0,0.25,166.32,743.21,13.49,35.1,135.79,290.21,26.72,28.13,0.0,489.5,-9.7,75.0,6.0,85.0,81.0,84.0,769.0,453.0,35.01,0.0,35.01,0.0,35.01,,35.01,,35.01,,35.01,,-1.0,1.0,1.0,239.99
2025-02-28 06:15:00,0.0,0.75,,,2.58,0.8,400.0,927.0,20.0,20.0,155.34,290.21,26.72,28.13,0.0,900.0,-300.0,99.0,0.0,20.0,,,135.0,-300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.477,8.262,19.878,0.0,6.75,0.0,16.75,0.0,0.25,166.32,743.21,13.49,35.24,135.79,290.21,26.72,28.13,0.0,489.5,-9.7,75.0,6.0,85.0,81.0,84.0,769.0,451.0,26.72,0.0,26.72,0.0,26.72,,26.72,,26.72,,26.72,,-1.0,-1.0,1.0,239.99
2025-02-28 06:30:00,1.318,0.256,,,11.55,0.0,400.0,927.0,-273.0,20.0,155.34,290.21,26.72,28.13,0.0,900.0,-300.0,99.0,872.64,-244.53,,,900.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.576,-0.108,6.39,0.0,6.75,0.0,19.25,0.0,0.25,166.32,743.21,13.49,35.2,135.79,290.21,26.72,28.13,0.0,489.5,-9.7,75.0,6.0,85.0,81.0,84.0,769.0,451.0,26.72,0.0,26.72,0.0,26.72,,26.72,,26.72,,26.72,,-1.0,-1.0,1.0,239.99
2025-02-28 06:45:00,1.91,0.001,,,12.98,0.0,400.0,927.0,20.0,20.0,155.34,290.21,26.72,28.13,0.0,900.0,-300.0,99.0,912.59,20.0,,,900.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.206,-4.05,-7.695,0.0,6.75,0.0,16.75,0.0,0.25,166.32,743.21,13.49,35.1,135.79,290.21,26.72,28.13,0.0,489.5,-9.7,75.0,6.0,85.0,171.0,84.0,769.0,460.0,26.72,0.0,26.72,0.0,26.72,,26.72,,26.72,,26.72,,1.0,-1.0,-1.0,239.99
2025-02-28 07:00:00,0.0,1.982,,,0.35,2.82,400.0,927.0,-273.0,20.0,155.34,290.21,26.72,28.13,0.0,900.0,-300.0,99.0,0.0,-269.09,,,900.0,99.0,34.66,,,29.48,18.0,34.66,,,29.48,18.0,34.66,,,29.48,18.0,0.0,,,184.0,9.0,29.0,,,55.0,55.0,0.0,,,492.0,440.0,,8.562,15.67,0.0,0.0,0.0,0.0,0.0,18.5,167.8,743.21,13.61,24.84,135.79,290.21,26.72,28.13,0.0,489.5,-9.7,94.0,28.0,85.0,81.0,93.0,734.0,572.0,94.0,0.0,94.0,0.0,94.0,,94.0,,94.0,,94.0,,,-1.0,1.0,177.79
2025-02-28 07:15:00,0.0,1.742,,,1.42,0.0,400.0,927.0,20.0,20.0,155.34,290.21,26.72,28.13,0.0,900.0,-300.0,99.0,0.0,20.0,,,900.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.154,10.628,0.0,0.0,0.0,0.0,0.0,7.5,167.8,743.21,13.61,25.11,135.79,290.21,26.72,28.13,0.0,489.5,-9.7,94.0,28.0,85.0,81.0,93.0,734.0,573.0,94.0,0.0,94.0,0.0,94.0,,94.0,,94.0,,94.0,,,1.0,1.0,177.79
2025-02-28 07:30:00,0.034,1.656,,,0.02,3.18,400.0,927.0,-273.0,20.0,155.34,290.21,26.72,28.13,0.0,900.0,-300.0,99.0,405.29,-204.91,,,750.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.085,7.448,0.0,0.0,0.0,0.0,0.0,6.25,167.8,743.21,13.61,24.6,135.79,290.21,26.72,28.13,0.0,489.5,-9.7,94.0,28.0,85.0,81.0,93.0,734.0,574.0,94.0,0.0,94.0,0.0,94.0,,94.0,,94.0,,94.0,,,1.0,1.0,177.79
2025-02-28 07:45:00,1.763,0.0,,,12.98,0.0,400.0,927.0,20.0,20.0,155.34,290.21,26.72,28.13,0.0,900.0,-300.0,99.0,819.64,0.0,,,900.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.711,-9.733,0.0,0.0,0.0,0.0,0.0,14.0,167.8,743.21,13.61,25.58,135.79,290.21,26.72,28.13,0.0,489.5,-9.7,94.0,28.0,85.0,81.0,93.0,734.0,577.0,94.0,0.0,94.0,0.0,94.0,,94.0,,94.0,,94.0,,,-1.0,-1.0,177.79
2025-02-28 08:00:00,1.976,0.0,,,1.23,0.02,400.0,927.0,-273.0,20.0,155.34,290.21,26.72,28.13,0.0,900.0,-300.0,99.0,911.97,0.0,,,900.0,99.0,34.66,,,33.88,18.0,34.66,,,33.88,18.0,34.66,,,33.88,18.0,0.0,,,184.0,9.0,29.0,,,55.0,55.0,0.0,,,492.0,440.0,5.697,3.984,5.673,0.0,0.0,0.0,0.0,0.0,15.5,166.32,743.21,13.49,34.71,135.79,290.21,26.72,28.13,0.0,489.5,-9.7,94.0,6.0,85.0,64.0,73.0,734.0,582.0,94.0,0.0,94.0,0.0,94.0,,94.0,,94.0,,94.0,,-1.0,1.0,1.0,211.3
2025-02-28 08:15:00,2.0,0.0,,,2.35,0.0,400.0,927.0,20.0,20.0,155.34,290.21,26.72,28.13,0.0,900.0,-300.0,99.0,927.0,0.0,,,900.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.743,-1.96,-5.165,0.0,0.0,0.0,0.0,0.0,3.5,166.32,743.21,13.49,34.66,135.79,290.21,26.72,28.13,0.0,489.5,-9.7,94.0,6.0,85.0,64.0,73.0,734.0,576.0,94.0,0.0,94.0,0.0,94.0,,94.0,,94.0,,94.0,,-1.0,1.0,-1.0,211.3
